sex,id,is_recid,rand
Female,54,1,0.274167182
Male,107,0,0.050522755
Male,40,1,0.282731719
Male,62,1,0.595140967
Female,101,0,0.612010893
Female,45,0,0.920164186
Male,118,1,0.389957175
Female,99,0,0.552402834
Male,74,1,0.734599723
Male,50,0,0.433756062
Female,10,1,0.498671009
Female,3,0,0.943531529
Male,19,0,0.102464278
Female,100,0,0.254551524
Male,28,1,0.833351319
Male,83,0,0.527358118
Female,115,1,0.047836802
Male,4,1,0.179836664
Male,57,1,0.778093521
Female,16,0,0.162905693
Male,118,1,0.78855345
Female,104,1,0.640550108
Male,112,0,0.878761118
Female,10,1,0.14487342
Male,76,1,0.147202686
Male,4,1,0.462892981
Female,93,0,0.152240943
Female,91,0,0.29679074
Male,103,0,0.629393195
Female,86,1,0.237012537
Male,7,1,0.956101074
Female,98,1,0.768075951
Female,14,0,0.184674953
Female,93,0,0.429867189
Female,49,1,0.404790791
Female,86,1,0.309113255
Male,76,1,0.816585877
Female,64,1,0.850482399
Female,51,0,0.081170039
Male,70,0,0.626693939
Female,96,0,0.24773872
Male,15,1,0.973716796
Female,93,0,0.475331385
Male,105,0,0.678935895
Male,26,1,0.280776837
Female,102,1,0.749848299
Female,30,1,0.665090783
Female,64,1,0.063176513
Male,4,1,0.875958923
Female,59,1,0.296591703
Male,50,0,0.831753476
Female,64,1,0.681178027
Male,112,0,0.239101266
Female,102,1,0.538961531
Female,88,0,0.34967269
Male,68,1,0.366182598
Male,103,0,0.399995124
Male,94,0,0.17379478
Female,86,1,0.096105612
Female,89,0,0.40923978
Female,111,0,0.778906094
Male,48,1,0.926840744
Male,2,1,0.547440577
Male,71,0,0.895054045
Male,7,1,0.013428819
Female,87,1,0.92592907
Male,15,1,0.987277137
Female,115,1,0.315951427
Male,21,1,0.132390253
Female,3,0,0.7097889
Female,106,1,0.703966051
Male,78,0,0.705913885
Female,101,0,0.819282373
Female,100,0,0.796776953
Female,11,1,0.454035243
Male,74,1,0.951998696
Male,71,0,0.090364485
Female,89,0,0.368478855
Male,32,0,0.54873788
Male,74,1,0.148606321
Male,107,0,0.974945063
Male,107,0,0.991068012
Female,53,1,0.560265871
Male,15,1,0.268673527
Male,103,0,0.02409115
Male,2,1,0.317579987
Female,102,1,0.868756486
Female,96,0,0.405098021
Female,53,1,0.399113683
Male,94,0,0.284399726
Male,112,0,0.550396879
Male,47,0,0.533510142
Male,4,1,0.454766142
Female,29,0,0.045222317
Female,39,0,0.681441441
Male,105,0,0.166075058
Female,102,1,0.405997758
Female,34,1,0.972769772
Female,87,1,0.140923338
Female,34,1,0.08676348
Male,67,1,0.630538491
Male,70,0,0.153021989
Female,43,1,0.592879476
Male,107,0,0.975448733
Male,26,1,0.129565685
Male,48,1,0.986683885
Male,70,0,0.478834908
Male,94,0,0.873997106
Female,51,0,0.130268289
Female,54,1,0.004819853
Male,22,0,0.187649584
Male,17,0,0.685692368
Male,78,0,0.09967033
Male,67,1,0.497011028
Male,84,1,0.734254579
Male,112,0,0.525153109
Female,99,0,0.858981557
Female,72,0,0.155453114
Female,23,0,0.104380212
Female,98,1,0.323553259
Female,45,0,0.430007499
Female,14,0,0.421993576
Female,46,0,0.094539218
Female,59,1,0.681963777
Male,67,1,0.483284485
Male,103,0,0.905343174
Female,13,0,0.378363755
Female,64,1,0.480952032
Female,96,0,0.17663558
Female,104,1,0.743333217
Male,15,1,0.372480629
Male,73,0,0.456164609
Female,80,0,0.37188539
Male,71,0,0.13901702
Male,90,1,0.743026892
Male,94,0,0.940160204
Male,105,0,0.818631763
Female,23,0,0.879534087
Male,24,0,0.139808762
Female,43,1,0.692391447
Female,109,1,0.775597011
Female,3,0,0.908625038
Female,14,0,0.726317038
Male,21,1,0.963424623
Male,25,0,0.767674406
Male,37,1,0.337958897
Female,34,1,0.95496689
Female,79,0,0.22311419
Female,9,1,0.580541537
Female,11,1,0.590298475
Female,59,1,0.386958815
Female,34,1,0.492023301
Female,100,0,0.40498833
Male,62,1,0.490215599
Female,5,1,0.114901622
Female,41,0,0.800029972
Male,77,1,0.479414689
Male,37,1,0.308752423
Female,119,1,0.539422338
Female,44,1,0.174498121
Female,87,1,0.599681748
Male,57,1,0.956156942
Female,51,0,0.348516267
Female,31,0,0.12980392
Male,52,1,0.910366792
Male,6,1,0.318084901
Male,8,0,0.472991189
Male,24,0,0.513350252
Female,5,1,0.138665539
Male,27,1,0.476311869
Female,80,0,0.483649373
Female,98,1,0.071090265
Female,46,0,0.195381086
Female,54,1,0.139556629
Male,17,0,0.70867265
Male,118,1,0.64732988
Female,119,1,0.802993219
Female,33,1,0.85521551
Female,91,0,0.525913566
Female,66,0,0.086202867
Male,56,0,0.28971721
Female,106,1,0.395433323
Female,98,1,0.156560997
Male,110,1,0.850355707
Male,20,0,0.117769957
Male,50,0,0.691960572
Female,80,0,0.131645247
Female,54,1,0.649229593
Male,107,0,0.404176455
Male,2,1,0.649475828
Male,17,0,0.760532006
Female,66,0,0.3239918
Male,60,1,0.819759547
Male,78,0,0.145555568
Male,55,0,0.211683717
Male,110,1,0.695477224
Male,83,0,0.625157103
Male,18,0,0.512024931
Male,118,1,0.243585847
Male,70,0,0.553729787
Female,108,1,0.008639678
Male,32,0,0.568434343
Male,94,0,0.091155825
Male,84,1,0.379541149
Female,30,1,0.811083185
Female,85,1,0.656310466
Male,71,0,0.571488706
Male,2,1,0.57358678
Male,118,1,0.135714677
Male,83,0,0.281667167
Female,39,0,0.706460557
Female,49,1,0.390697684
Male,74,1,0.997799125
Female,109,1,0.479431392
Female,97,1,0.317156657
Male,77,1,0.168786354
Female,72,0,0.702473613
Male,12,1,0.70068254
Male,24,0,0.02858923
Female,54,1,0.476856835
Male,65,0,0.688024053
Male,90,1,0.952795633
Female,44,1,0.254931418
Male,32,0,0.67824288
Male,71,0,0.446147742
Male,71,0,0.666665494
Female,99,0,0.283215272
Male,26,1,0.959420268
Male,60,1,0.710687987
Female,95,1,0.241968465
Female,63,0,0.37249758
Male,8,0,0.207334098
Female,31,0,0.242161094
Female,108,1,0.198005972
Female,16,0,0.375467028
Male,73,0,0.488412788
Male,22,0,0.309477432
Male,40,1,0.398132588
Female,43,1,0.982598698
Male,57,1,0.354268019
Male,37,1,0.321793144
Male,113,0,0.43333746
Female,97,1,0.11927193
Male,57,1,0.320653687
Male,71,0,0.197662391
Male,118,1,0.014382043
Female,13,0,0.204849055
Male,40,1,0.40027525
Male,4,1,0.082843975
Male,17,0,0.495806406
Male,22,0,0.955434475
Female,49,1,0.959926904
Female,14,0,0.471955552
Female,119,1,0.824373959
Male,47,0,0.638209686
Male,107,0,0.710399006
Male,55,0,0.03075228
Female,44,1,0.245246835
Male,25,0,0.049079959
Male,74,1,0.757582419
Male,65,0,0.005843192
Female,97,1,0.444121728
Male,28,1,0.26564695
Female,36,1,0.365777467
Female,16,0,0.864884983
Male,48,1,0.381642724
Female,16,0,0.143874703
Female,89,0,0.460898166
Female,98,1,0.844705767
Male,56,0,0.363853389
Female,49,1,0.85046417
Male,120,1,0.092288066
Female,72,0,0.291184035
Female,100,0,0.657151718
Male,65,0,0.964384578
Male,118,1,0.355122517
Female,51,0,0.73799334
Female,59,1,0.159859954
Female,3,0,0.516306366
Female,81,1,0.316690562
Female,104,1,0.722481887
Male,4,1,0.37951301
Male,84,1,0.377209735
Male,1,0,0.565052271
Male,94,0,0.453584015
Female,87,1,0.496939945
Male,8,0,0.410073949
Female,115,1,0.344540149
Male,92,0,0.303296107
Male,83,0,0.595624155
Female,102,1,0.793348403
Male,110,1,0.3536103
Male,6,1,0.02227442
Male,103,0,0.67043811
Female,51,0,0.986867082
Male,28,1,0.878918672
Female,9,1,0.334371646
Male,20,0,0.807454569
Male,116,0,0.25946355
Male,12,1,0.633013037
Female,49,1,0.621553353
Male,8,0,0.251255503
Male,52,1,0.671229225
Male,37,1,0.03928352
Male,42,1,0.320234309
Male,83,0,0.420951121
Female,9,1,0.121579314
Male,92,0,0.294377649
Female,46,0,0.498753968
Male,83,0,0.87348667
Male,4,1,0.326872782
Female,9,1,0.490849296
Female,54,1,0.184733538
Female,36,1,0.705273513
Female,102,1,0.55262481
Female,51,0,0.420399324
Female,43,1,0.700692664
Male,28,1,0.953148512
Female,29,0,0.396037053
Male,68,1,0.07595178
Female,85,1,0.197953856
Female,59,1,0.488561178
Female,69,1,0.72989436
Male,15,1,0.567231757
Male,19,0,0.11832512
Male,55,0,0.808133726
Male,19,0,0.957150461
Male,7,1,0.484171013
Male,67,1,0.527940772
Female,91,0,0.678726854
Female,53,1,0.027007057
Female,64,1,0.331786614
Female,3,0,0.940719032
Female,13,0,0.240854949
Female,59,1,0.585086801
Male,27,1,0.426643885
Female,88,0,0.842378356
Male,94,0,0.636157996
Female,29,0,0.120494389
Female,66,0,0.019059896
Male,60,1,0.2503206
Female,45,0,0.097594294
Female,89,0,0.66757098
Male,107,0,0.39474643
Female,33,1,0.230303588
Female,34,1,0.610100557
Male,94,0,0.143688786
Male,15,1,0.580896481
Female,89,0,0.551261932
Female,95,1,0.537163593
Male,24,0,0.823020531
Male,74,1,0.294015402
Female,88,0,0.069013325
Female,82,0,0.065797154
Male,110,1,0.852397948
Male,117,0,0.709235462
Male,68,1,0.55253907
Male,8,0,0.776118181
Male,71,0,0.279038617
Female,5,1,0.473314076
Female,34,1,0.417006666
Female,88,0,0.686129559
Male,94,0,0.759043041
Female,80,0,0.340376954
Female,104,1,0.360685608
Male,1,0,0.038771559
Male,7,1,0.494335564
Female,13,0,0.385847995
Male,68,1,0.392246282
Male,105,0,0.437122791
Male,50,0,0.226176406
Female,108,1,0.280758349
Female,14,0,0.330069969
Male,24,0,0.894956758
Male,110,1,0.998930196
Female,96,0,0.98190765
Female,51,0,0.723154193
Male,8,0,0.211073703
Male,57,1,0.47662562
Female,97,1,0.503121435
Male,18,0,0.578746078
Male,110,1,0.649040296
Male,19,0,0.848627309
Male,117,0,0.203551812
Male,19,0,0.37850655
Female,93,0,0.863753384
Male,22,0,0.210495206
Male,83,0,0.029647596
Male,68,1,0.524256547
Female,34,1,0.500379963
Female,45,0,0.662653377
Female,14,0,0.432693613
Male,76,1,0.820892728
Female,30,1,0.99838041
Female,95,1,0.977569902
Male,55,0,0.912505048
Female,111,0,0.07561095
Female,14,0,0.779064346
Male,77,1,0.922146843
Female,53,1,0.166014055
Female,69,1,0.629393577
Female,41,0,0.078767221
Female,51,0,0.725834571
Female,97,1,0.011782889
Male,107,0,0.77463671
Female,88,0,0.441303533
Female,39,0,0.021518158
Male,21,1,0.742177953
Male,60,1,0.157507049
Male,24,0,0.665011753
Male,2,1,0.929055995
Female,14,0,0.486164606
Male,67,1,0.550865913
Male,26,1,0.290784314
Male,76,1,0.635689635
Female,102,1,0.187855432
Female,69,1,0.220034792
Male,90,1,0.832253438
Male,1,0,0.510660613
Male,83,0,0.386040871
Male,116,0,0.549482813
Female,106,1,0.528557836
Male,1,0,0.26475931
Male,84,1,0.036969621
Male,60,1,0.875946799
Female,79,0,0.293457066
Female,93,0,0.373340281
Female,30,1,0.419170903
Male,114,1,0.885891821
Male,71,0,0.176701897
Male,21,1,0.948141434
Female,93,0,0.309801665
Female,79,0,0.24113415
Female,98,1,0.742051695
Female,46,0,0.98143788
Male,76,1,0.301027787
Male,107,0,0.198483345
Female,64,1,0.724205257
Male,112,0,0.784986814
Male,117,0,0.979985118
Female,36,1,0.181543475
Male,83,0,0.393754348
Male,65,0,0.518248949
Male,42,1,0.450559852
Female,115,1,0.781735254
Female,16,0,0.060541387
Male,113,0,0.32536122
Male,48,1,0.477044652
Male,120,1,0.766447544
Female,102,1,0.164643135
Male,107,0,0.985481891
Male,19,0,0.830413995
Female,51,0,0.022245431
Female,106,1,0.348503187
Female,91,0,0.622341146
Female,61,0,0.35385707
Male,120,1,0.376757461
Male,56,0,0.069497771
Male,62,1,0.181771716
Female,36,1,0.632301986
Female,97,1,0.359426627
Female,45,0,0.071070898
Female,51,0,0.36268675
Male,22,0,0.522509505
Female,53,1,0.784183743
Male,47,0,0.546943833
Male,71,0,0.497291661
Male,12,1,0.340626639
Female,88,0,0.076155722
Male,76,1,0.472439159
Female,104,1,0.103245618
Male,112,0,0.882616549
Female,79,0,0.211727572
Female,106,1,0.015245146
Female,93,0,0.922356671
Female,86,1,0.923945029
Female,75,0,0.054122916
Male,84,1,0.601953011
Female,46,0,0.506041928
Male,56,0,0.401603702
Female,51,0,0.642237183
Female,39,0,0.789063669
Female,49,1,0.251248651
Male,12,1,0.277170793
Female,98,1,0.584116129
Male,6,1,0.78768612
Male,107,0,0.591210778
Female,46,0,0.11429233
Female,106,1,0.90565617
Female,33,1,0.103593734
Female,108,1,0.462774962
Female,106,1,0.064776281
Female,33,1,0.748440443
Male,22,0,0.726236695
Female,82,0,0.088916222
Female,11,1,0.682042675
Female,23,0,0.048359566
Male,76,1,0.521166001
Male,40,1,0.474657061
Male,42,1,0.795868669
Female,38,0,0.878211598
Male,112,0,0.316094768
Female,109,1,0.94809396
Female,88,0,0.086114012
Male,47,0,0.066252279
Female,101,0,0.309135439
Female,96,0,0.145839427
Male,42,1,0.731706851
Female,33,1,0.260878105
Male,55,0,0.228123006
Female,95,1,0.850041291
Male,1,0,0.864931753
Female,64,1,0.558285894
Female,33,1,0.971700605
Male,48,1,0.864035727
Female,89,0,0.895567332
Female,79,0,0.557770252
Male,21,1,0.088097009
Male,73,0,0.597970681
Male,103,0,0.713447334
Male,4,1,0.117477097
Female,86,1,0.58452066
Female,3,0,0.726403965
Male,70,0,0.066333502
Male,52,1,0.382415052
Female,69,1,0.142203024
Male,92,0,0.037044033
Male,77,1,0.69247343
Male,94,0,0.102350738
Male,32,0,0.897625636
Female,72,0,0.320729589
Female,81,1,0.02041044
Male,110,1,0.168396261
Female,88,0,0.473057542
Female,45,0,0.986611384
Male,78,0,0.279620837
Female,30,1,0.535144518
Male,114,1,0.557826582
Male,17,0,0.711432966
Male,76,1,0.951516364
Male,55,0,0.935844693
Male,40,1,0.396987325
Female,9,1,0.785657257
Female,115,1,0.549016724
Female,102,1,0.22944768
Female,88,0,0.288389792
Female,79,0,0.811005773
Male,71,0,0.777089157
Female,87,1,0.261957747
Female,91,0,0.121287054
Male,113,0,0.9865605
Male,78,0,0.862827785
Female,101,0,0.211895077
Male,112,0,0.05801828
Female,29,0,0.052186125
Male,62,1,0.3235992
Male,1,0,0.923150814
Female,99,0,0.8463501
Female,97,1,0.267446677
Female,13,0,0.57823552
Male,116,0,0.124172776
Female,5,1,0.520181024
Male,47,0,0.218511364
Male,73,0,0.90417808
Male,42,1,0.104246896
Male,112,0,0.519604815
Male,58,0,0.532918341
Male,90,1,0.108838402
Male,68,1,0.567008257
Male,77,1,0.370139839
Male,76,1,0.066144686
Female,91,0,0.039546695
Female,99,0,0.538157801
Male,77,1,0.038732643
Female,44,1,0.435684036
Female,59,1,0.49585693
Female,51,0,0.584741443
Female,101,0,0.133130398
Female,59,1,0.49841999
Female,39,0,0.386074188
Male,62,1,0.594034086
Male,15,1,0.269566652
Female,111,0,0.513180671
Female,36,1,0.02257054
Female,96,0,0.807505928
Female,66,0,0.273583731
Female,13,0,0.843478421
Male,65,0,0.632667515
Female,64,1,0.267238141
Female,93,0,0.681559543
Male,120,1,0.004837012
Female,10,1,0.640318185
Female,95,1,0.772844378
Male,117,0,0.776564735
Male,73,0,0.552249162
Female,69,1,0.760571841
Female,85,1,0.374401513
Female,43,1,0.858329752
Male,57,1,0.794870828
Male,19,0,0.661392883
Female,100,0,0.672752209
Female,87,1,0.208487178
Male,58,0,0.888265602
Male,92,0,0.567204449
Male,7,1,0.165915748
Male,2,1,0.631784566
Male,58,0,0.020526168
Male,19,0,0.074681697
Female,9,1,0.557505212
Female,108,1,0.60210152
Male,32,0,0.538685798
Male,6,1,0.712645546
Male,4,1,0.949829496
Male,32,0,0.993930918
Male,67,1,0.828827519
Female,34,1,0.278171464
Female,10,1,0.852823097
Male,12,1,0.127311472
Female,69,1,0.606873425
Male,57,1,0.778978026
Female,53,1,0.194865309
Female,51,0,0.24725512
Female,29,0,0.634329577
Male,8,0,0.650397633
Male,56,0,0.544463512
Male,114,1,0.832239325
Male,76,1,0.575531148
Male,37,1,0.772167857
Female,64,1,0.746888501
Female,79,0,0.273353962
Male,8,0,0.299588615
Female,108,1,0.664033223
Male,62,1,0.413236228
Female,86,1,0.559633797
Male,27,1,0.485614026
Female,61,0,0.455802798
Female,41,0,0.656032733
Female,106,1,0.616571229
Female,23,0,0.654620156
Female,72,0,0.038487885
Female,54,1,0.994001319
Female,101,0,0.599482679
Female,5,1,0.526840395
Female,98,1,0.964205695
Male,7,1,0.206130536
Male,56,0,0.665415105
Female,64,1,0.038815214
Female,49,1,0.268467627
Female,49,1,0.09611833
Male,77,1,0.578868836
Female,72,0,0.858217146
Female,100,0,0.052850153
Female,44,1,0.523278744
Female,108,1,0.970251443
Male,105,0,0.2616567
Male,92,0,0.594812144
Male,42,1,0.328313479
Female,79,0,0.520229665
Female,46,0,0.826022959
Male,6,1,0.615790103
Female,23,0,0.620012299
Female,64,1,0.301142311
Male,77,1,0.917829658
Male,12,1,0.631182378
Female,86,1,0.517832887
Male,55,0,0.593400216
Male,107,0,0.095243768
Male,73,0,0.622799741
Male,47,0,0.660611199
Male,20,0,0.757216023
Female,59,1,0.630584197
Female,39,0,0.440942377
Female,97,1,0.351248086
Male,12,1,0.494226293
Male,90,1,0.6977025
Male,47,0,0.476758032
Male,55,0,0.680840535
Female,93,0,0.009273767
Male,56,0,0.687432308
Female,34,1,0.045759509
Male,47,0,0.164322423
Male,116,0,0.952734027
Female,38,0,0.230848477
Female,64,1,0.979511075
Female,72,0,0.189200443
Male,68,1,0.968360955
Male,83,0,0.949756043
Female,29,0,0.958169037
Female,53,1,0.269556268
Male,110,1,0.72136856
Male,7,1,0.39037986
Female,111,0,0.60231321
Female,81,1,0.20929682
Male,42,1,0.786249404
Female,14,0,0.695516575
Female,53,1,0.583785664
Female,16,0,0.271804461
Male,21,1,0.083154541
Female,31,0,0.96395863
Female,36,1,0.428660277
Male,20,0,0.764125903
Female,100,0,0.343782895
Female,3,0,0.456518068
Female,33,1,0.63655863
Male,57,1,0.500929232
Male,19,0,0.035698799
Female,38,0,0.226123911
Male,15,1,0.18443038
Male,25,0,0.750848923
Male,116,0,0.655240943
Male,76,1,0.349092078
Male,57,1,0.952779806
Female,106,1,0.870721749
Female,49,1,0.216866042
Female,41,0,0.006466229
Female,98,1,0.489118621
Female,51,0,0.60054792
Female,44,1,0.275448564
Female,106,1,0.114935961
Male,117,0,0.082372666
Female,111,0,0.395147652
Female,46,0,0.481768903
Female,109,1,0.275234284
Male,120,1,0.219196625
Male,103,0,0.140630249
Male,71,0,0.432745014
Female,16,0,0.121566612
Male,12,1,0.942301705
Female,79,0,0.291415471
Female,99,0,0.744896927
Female,64,1,0.958341556
Male,62,1,0.88679692
Male,92,0,0.367657957
Female,101,0,0.304078825
Female,29,0,0.523636824
Male,83,0,0.711418696
Female,95,1,0.127000808
Female,109,1,0.929762239
Female,85,1,0.547393781
Male,71,0,0.010949788
Female,38,0,0.740241692
Female,87,1,0.735759937
Male,17,0,0.362026665
Male,110,1,0.119816765
Female,91,0,0.207632184
Male,70,0,0.39617133
Male,120,1,0.857569722
Female,53,1,0.419848847
Female,44,1,0.185978331
Male,2,1,0.185128725
Female,5,1,0.494303175
Female,5,1,0.963338424
Male,18,0,0.957375206
Male,114,1,0.481827676
Male,50,0,0.499904889
Female,115,1,0.9071226
Male,2,1,0.335764815
Male,25,0,0.935334571
Male,74,1,0.073511136
Male,105,0,0.966580843
Male,56,0,0.578435869
Female,119,1,0.231562832
Male,52,1,0.232287183
Female,102,1,0.635317852
Female,101,0,0.619803232
Female,85,1,0.521662244
Male,60,1,0.899941494
Female,115,1,0.293919913
Male,47,0,0.719226203
Male,21,1,0.291872706
Female,109,1,0.860937335
Male,117,0,0.015539773
Male,74,1,0.727704046
Female,38,0,0.252784625
Male,52,1,0.272212679
Female,69,1,0.559125215
Female,33,1,0.506964438
Female,51,0,0.033213686
Female,49,1,0.489303919
Male,77,1,0.934148453
Female,31,0,0.553437199
Male,113,0,0.924611469
Male,42,1,0.174105139
Female,119,1,0.644180258
Female,63,0,0.558821324
Female,82,0,0.438887839
Female,10,1,0.543725395
Male,76,1,0.838808579
Male,84,1,0.125551246
Male,27,1,0.310216573
Female,108,1,0.748622035
Male,4,1,0.871742367
Male,67,1,0.24996482
Male,74,1,0.956713035
Male,40,1,0.541941828
Male,52,1,0.465277234
Male,92,0,0.885298219
Male,52,1,0.231675249
Male,26,1,0.75902793
Male,77,1,0.054841653
Male,2,1,0.954085213
Male,52,1,0.776245909
Female,39,0,0.189491757
Female,13,0,0.450415188
Female,79,0,0.999882678
Male,12,1,0.19569516
Female,34,1,0.118807743
Male,52,1,0.507878608
Female,102,1,0.64431664
Male,78,0,0.818726146
Male,42,1,0.314394482
Male,113,0,0.683565555
Male,52,1,0.659838477
Male,118,1,0.071332991
Male,18,0,0.066708251
Female,14,0,0.939060865
Female,96,0,0.390030748
Female,85,1,0.49886324
Male,58,0,0.260867412
Male,65,0,0.063144509
Female,99,0,0.770805317
Female,111,0,0.346837125
Male,47,0,0.723369513
Male,6,1,0.029193701
Male,22,0,0.346496224
Female,93,0,0.307040276
Female,66,0,0.390946669
Male,35,1,0.58260591
Male,120,1,0.748438355
Female,93,0,0.311231418
Male,78,0,0.49660915
Female,119,1,0.930261914
Male,112,0,0.971323482
Male,90,1,0.588056647
Female,61,0,0.26174125
Male,107,0,0.084855947
Female,16,0,0.547376524
Male,25,0,0.422642334
Female,11,1,0.100245119
Male,110,1,0.418413248
Female,23,0,0.593236728
Female,69,1,0.351302079
Female,119,1,0.639144199
Female,75,0,0.69796211
Male,73,0,0.643450292
Male,21,1,0.945144463
Female,98,1,0.05060357
Female,39,0,0.495300027
Male,94,0,0.017380608
Male,27,1,0.314088821
Female,10,1,0.617589948
Female,81,1,0.275458696
Male,50,0,0.949421575
Female,82,0,0.71781189
Male,92,0,0.685471824
Female,38,0,0.019628815
Male,58,0,0.726638641
Male,50,0,0.322979144
Female,101,0,0.920123375
Female,61,0,0.431594969
Male,65,0,0.511540103
Male,2,1,0.329425851
Male,67,1,0.436118649
Female,39,0,0.988407558
Female,106,1,0.63571624
Female,63,0,0.650720519
Female,86,1,0.839059016
Female,3,0,0.278970288
Female,119,1,0.752040016
Female,46,0,0.30020515
Male,56,0,0.00395585
Female,10,1,0.756553161
Male,4,1,0.043745426
Female,51,0,0.665583691
Female,44,1,0.527665037
Male,105,0,0.815763823
Female,54,1,0.975486282
Female,106,1,0.998783298
Female,29,0,0.153849134
Male,68,1,0.250913209
Male,35,1,0.758687567
Female,38,0,0.896682279
Male,18,0,0.792056143
Female,86,1,0.287693395
Female,119,1,0.193942004
Male,78,0,0.4116084
Male,15,1,0.599383977
Female,64,1,0.354058448
Male,77,1,0.361219341
Male,4,1,0.2571989
Male,42,1,0.609306529
Male,113,0,0.792843344
Female,119,1,0.936844665
Male,19,0,0.705264026
Male,55,0,0.8042021
Male,37,1,0.169634454
Male,58,0,0.034568334
Male,68,1,0.424740598
Male,24,0,0.788090074
Female,102,1,0.771155513
Female,80,0,0.673854021
Male,60,1,0.967067352
Male,57,1,0.681377116
Male,68,1,0.95613117
Male,110,1,0.134649199
Female,69,1,0.865925383
Male,70,0,0.530872967
Male,15,1,0.600434682
Female,81,1,0.930246473
Male,112,0,0.827099862
Male,28,1,0.633043228
Male,112,0,0.405799559
Female,16,0,0.688564342
Female,45,0,0.666225535
Female,98,1,0.943729721
Female,108,1,0.755154682
Female,13,0,0.907494182
Female,45,0,0.403021019
Male,19,0,0.844696171
Female,75,0,0.297672649
Female,85,1,0.762678985
Male,105,0,0.627575025
Female,61,0,0.644361627
Male,56,0,0.819660916
Male,48,1,0.88126552
Female,43,1,0.449400996
Male,65,0,0.378247742
Female,59,1,0.257292051
Male,78,0,0.582955703
Female,23,0,0.306071171
Female,66,0,0.397430861
Female,34,1,0.769103036
Female,80,0,0.543206405
Male,118,1,0.056421267
Female,16,0,0.402927521
Female,80,0,0.508585894
Male,103,0,0.875208854
Female,46,0,0.521516965
Female,23,0,0.032512552
Male,7,1,0.264303379
Female,9,1,0.067176261
Female,91,0,0.304172282
Male,116,0,0.627612353
Male,118,1,0.575642039
Female,3,0,0.109392219
Female,80,0,0.78850694
Male,17,0,0.711300114
Male,103,0,0.386679987
Male,17,0,0.521567205
Female,9,1,0.741343311
Female,108,1,0.896402413
Female,98,1,0.780868596
Female,13,0,0.778480972
Female,115,1,0.082018034
Male,76,1,0.953176718
Female,108,1,0.728950595
Male,1,0,0.141042376
Female,3,0,0.118592534
Female,43,1,0.785784115
Female,45,0,0.745931273
Male,103,0,0.267740041
Female,72,0,0.021737496
Female,9,1,0.39885703
Male,40,1,0.608377486
Female,9,1,0.384301587
Male,83,0,0.077354102
Female,11,1,0.009983688
Male,105,0,0.924555967
Male,113,0,0.772251382
Female,29,0,0.053192227
Male,71,0,0.71869061
Male,27,1,0.078265204
Female,64,1,0.002330175
Male,114,1,0.117586398
Female,89,0,0.400239269
Male,71,0,0.788832848
Male,105,0,0.066797688
Male,113,0,0.54577559
Female,115,1,0.20488555
Female,53,1,0.399269186
Male,60,1,0.066080631
Female,5,1,0.356881422
Female,39,0,0.2262862
Female,109,1,0.716967939
Female,100,0,0.03401328
Male,60,1,0.63681068
Male,18,0,0.199526401
Male,84,1,0.515898312
Female,30,1,0.304148114
Male,92,0,0.820092995
Female,51,0,0.62713885
Male,47,0,0.623518231
Male,40,1,0.870466877
Female,44,1,0.190169684
Female,14,0,0.831757509
Male,15,1,0.538705815
Female,63,0,0.875474728
Female,104,1,0.205671693
Male,4,1,0.390842502
Male,58,0,0.741703587
Female,119,1,0.311034977
Female,109,1,0.369287483
Female,119,1,0.92341939
Male,6,1,0.858197208
Male,50,0,0.238168873
Female,99,0,0.829092451
Male,48,1,0.295769841
Male,26,1,0.034219192
Male,116,0,0.266862801
Male,24,0,0.239452439
Female,93,0,0.099725031
Male,47,0,0.790354205
Female,39,0,0.875786008
Male,116,0,0.974867641
Male,47,0,0.46997673
Female,87,1,0.544983879
Male,112,0,0.245763549
Male,40,1,0.166208924
Male,84,1,0.439481991
Male,84,1,0.61636832
Female,30,1,0.043604134
Female,115,1,0.042821297
Female,34,1,0.986784035
Female,11,1,0.370368687
Female,95,1,0.492116564
Male,73,0,0.660596532
Male,68,1,0.486078382
Female,61,0,0.131425855
Female,75,0,0.466170047
Male,47,0,0.471598144
Male,21,1,0.17846877
Female,11,1,0.697142695
Male,67,1,0.779641326
Female,106,1,0.298645893
Male,112,0,0.032533081
Female,64,1,0.339966902
Male,112,0,0.343944023
Male,21,1,0.849181226
Female,81,1,0.154359286
Female,49,1,0.297414475
Male,8,0,0.653462567
Male,25,0,0.517710975
Male,62,1,0.423294174
Female,29,0,0.830845745
Male,50,0,0.313319111
Female,109,1,0.942417545
Female,104,1,0.25760971
Male,73,0,0.380046992
Male,6,1,0.600915954
Male,21,1,0.129935226
Male,116,0,0.021791431
Female,86,1,0.800494323
Male,68,1,0.836314518
Male,15,1,0.182147423
Female,16,0,0.014290517
Male,17,0,0.230815075
Female,9,1,0.015370381
Male,28,1,0.623614706
Female,95,1,0.425481017
Female,80,0,0.742812769
Male,62,1,0.183259106
Male,7,1,0.549778547
Female,87,1,0.971657804
Male,7,1,0.080912503
Male,68,1,0.219728251
Female,30,1,0.798614184
Female,85,1,0.494854621
Female,98,1,0.383906785
Male,4,1,0.695784782
Female,119,1,0.754998713
Female,86,1,0.182160556
Male,105,0,0.929319802
Male,90,1,0.970840565
Male,94,0,0.730692882
Male,118,1,0.989341147
